timestamp,q_joint15,tau_joint15,q_joint16,tau_joint16,q_joint17,tau_joint17,q_joint18,tau_joint18,q_joint19,tau_joint19,q_joint20,tau_joint20,q_joint21,tau_joint21,q_joint22,tau_joint22,q_joint23,tau_joint23,q_joint24,tau_joint24,q_joint25,tau_joint25,q_joint26,tau_joint26,q_joint27,tau_joint27,q_joint28,tau_joint28,q_joint12,tau_joint12,q_joint13,tau_joint13,q_joint14,tau_joint14
2025-04-10 10:53:56.688643,0.2926952838897705,0.5,0.21891415119171143,1.625,-0.007865667343139648,0.3125,0.9736664295196533,-0.3125,0.06514835357666016,0.25,0.012861251831054688,-0.078125,-0.013053417205810547,0.078125,0.28826141357421875,1.125,-0.2221379280090332,-1.8125,0.04033088684082031,-0.6875,0.9753918647766113,-0.1875,-0.18659663200378418,0.0,0.0464634895324707,-0.15625,0.06768560409545898,-0.244140625,-0.0026418566703796387,0.3355823755264282,0.0,0.0,0.0,0.0
2025-04-10 10:53:57.164760,0.2926952838897705,0.5,0.21892619132995605,1.6875,-0.007865667343139648,0.3125,0.9736545085906982,-0.3125,0.06514835357666016,0.25,0.012861251831054688,-0.078125,-0.013053417205810547,0.078125,0.28826141357421875,1.125,-0.2221379280090332,-1.8125,0.04034280776977539,-0.625,0.9754157066345215,-0.125,-0.18659663200378418,0.0,0.04645586013793945,-0.15625,0.06768560409545898,-0.244140625,-0.002615034580230713,0.39151278138160706,0.0,0.0,0.0,0.0
2025-04-10 10:53:57.657631,0.25157761573791504,0.0,0.11978065967559814,0.0,-0.007062673568725586,0.125,0.9948785305023193,-0.1875,0.06119346618652344,-0.0625,0.013382911682128906,-0.0390625,-0.004217624664306641,0.0,0.19196820259094238,0.375,-0.12861299514770508,-0.1875,0.05104470252990723,0.125,1.050844669342041,-0.25,-0.18895751237869263,-0.125,0.06562280654907227,-0.263671875,0.07055425643920898,-0.068359375,-0.004530072212219238,-0.2796519994735718,0.0,0.0,0.0,0.0
2025-04-10 10:53:58.132670,0.2512059211730957,0.0625,0.1201401948928833,0.3125,-0.007158517837524414,0.0625,0.9953696727752686,-0.1875,0.06120562553405762,-0.125,0.013360023498535156,-0.029296875,-0.003673076629638672,-0.01953125,0.06853055953979492,1.5,-0.2654848098754883,0.25,0.018124103546142578,0.1875,1.035792350769043,-0.0625,-0.18719583749771118,-0.125,0.09180021286010742,-0.1953125,0.07865381240844727,-0.029296875,-0.001409769058227539,-0.2796519994735718,0.0,0.0,0.0,0.0
2025-04-10 10:53:58.607500,0.25124192237854004,0.25,0.12311220169067383,0.875,-0.007386207580566406,0.125,0.9951183795928955,-0.375,0.06125354766845703,-0.0625,0.013344287872314453,-0.0390625,-0.0038111209869384766,-0.05859375,0.0755772590637207,2.0625,-0.252230167388916,-0.1875,0.020700693130493164,0.3125,1.0326285362243652,-0.4375,-0.18692022562026978,-0.0625,0.09076499938964844,-0.400390625,0.08013391494750977,-0.107421875,0.0016167759895324707,-0.3355823755264282,0.0,0.0,0.0,0.0
2025-04-10 10:53:59.082904,0.252260684967041,0.5625,0.13255584239959717,1.375,-0.007865667343139648,0.125,0.9934403896331787,-0.5,0.06127738952636719,-0.0625,0.013336658477783203,-0.0390625,-0.006579875946044922,-0.048828125,0.14877700805664062,2.375,-0.22344398498535156,-0.125,0.029532909393310547,0.3125,0.997922420501709,-0.25,-0.18692022562026978,-0.0625,0.07733488082885742,-0.400390625,0.07981204986572266,-0.1953125,0.008071660995483398,-0.4474431872367859,0.0,0.0,0.0,0.0
2025-04-10 10:53:59.557661,0.2547173500061035,0.875,0.14723646640777588,1.75,-0.007937431335449219,0.1875,0.9909718036651611,-0.625,0.06127738952636719,0.0,0.013321399688720703,-0.048828125,-0.009785890579223633,-0.01953125,0.20456361770629883,2.3125,-0.21826696395874023,-0.3125,0.04230809211730957,0.0625,0.9968914985656738,-0.4375,-0.18695616722106934,-0.0625,0.0638127326965332,-0.44921875,0.07939004898071289,-0.2734375,0.00878143310546875,-0.4474431872367859,0.0,0.0,0.0,0.0
2025-04-10 10:54:00.052524,0.2596309185028076,1.0625,0.16893994808197021,1.625,-0.008021354675292969,0.125,0.9889223575592041,-0.6875,0.061301469802856445,0.0,0.013321399688720703,-0.0390625,-0.01228642463684082,0.0,0.23180365562438965,2.0625,-0.20147705078125,-0.9375,0.04271554946899414,0.0,0.9962925910949707,-0.5625,-0.18700408935546875,-0.0625,0.05756187438964844,-0.3125,0.07213449478149414,-0.1171875,0.007723510265350342,-0.5593039989471436,0.0,0.0,0.0,0.0
2025-04-10 10:54:00.527620,0.2631661891937256,1.125,0.17803597450256348,1.625,-0.008021354675292969,0.125,0.9883949756622314,-0.75,0.06156516075134277,0.0,0.013313770294189453,-0.068359375,-0.012853860855102539,0.01953125,0.24436330795288086,2.0625,-0.20071029663085938,-1.0625,0.04319500923156738,0.0,0.9948782920837402,-0.6875,-0.18705201148986816,-0.0625,0.05450153350830078,-0.322265625,0.07163572311401367,-0.146484375,0.0018310546875,-0.3355823755264282,0.0,0.0,0.0,0.0
2025-04-10 10:54:01.002618,0.2675285339355469,1.125,0.1805046796798706,1.8125,-0.008057355880737305,0.1875,0.9863579273223877,-0.75,0.06157708168029785,0.0625,0.013321399688720703,-0.048828125,-0.012938261032104492,0.029296875,0.25385475158691406,1.8125,-0.20065021514892578,-1.25,0.04518437385559082,-0.0625,0.9943032264709473,-0.8125,-0.18714791536331177,-0.125,0.05322074890136719,-0.3125,0.07140588760375977,-0.166015625,-0.0019320845603942871,-0.22372159361839294,0.0,0.0,0.0,0.0
