timestamp,q_joint15,tau_joint15,q_joint16,tau_joint16,q_joint17,tau_joint17,q_joint18,tau_joint18,q_joint19,tau_joint19,q_joint20,tau_joint20,q_joint21,tau_joint21,q_joint22,tau_joint22,q_joint23,tau_joint23,q_joint24,tau_joint24,q_joint25,tau_joint25,q_joint26,tau_joint26,q_joint27,tau_joint27,q_joint28,tau_joint28,q_joint12,tau_joint12,q_joint13,tau_joint13,q_joint14,tau_joint14
2025-04-10 10:12:41.118889,0.29216814041137695,0.5,0.22324049472808838,1.4375,-0.005948066711425781,0.3125,0.975440263748169,-0.4375,0.03847146034240723,0.25,0.025861740112304688,-0.126953125,0.0037283897399902344,0.01953125,0.28793787956237793,1.1875,-0.2219700813293457,-1.8125,0.03219342231750488,-0.5,0.9755239486694336,-0.1875,-0.16394644975662231,-0.0625,0.04664754867553711,-0.15625,0.030080318450927734,-0.078125,-0.0013830065727233887,0.055930398404598236,0.0,0.0,0.0,0.0
2025-04-10 10:12:41.595975,0.2921559810638428,0.5,0.22322845458984375,1.375,-0.005972146987915039,0.3125,0.9754283428192139,-0.4375,0.038483381271362305,0.25,0.025861740112304688,-0.126953125,0.003705263137817383,0.01953125,0.2879617214202881,1.1875,-0.2219700813293457,-1.8125,0.03219342231750488,-0.5,0.9755239486694336,-0.1875,-0.16394644975662231,-0.0625,0.04665517807006836,-0.15625,0.030080318450927734,-0.09765625,-0.0013294219970703125,0.11186079680919647,0.0,0.0,0.0,0.0
2025-04-10 10:12:42.070829,0.24563336372375488,0.0,0.12175798416137695,0.0,-0.005228996276855469,0.0625,0.9971554279327393,-0.1875,0.03458857536315918,-0.125,0.02644491195678711,-0.029296875,0.007517337799072266,0.01953125,0.22481703758239746,0.4375,-0.10664606094360352,-0.3125,0.047605276107788086,0.125,1.051623821258545,-0.1875,-0.16554033756256104,-0.0625,0.0649404525756836,-0.029296875,0.02884531021118164,0.029296875,-0.002963244915008545,-0.22372159361839294,0.0,0.0,0.0,0.0
2025-04-10 10:12:42.545895,0.243943452835083,0.0625,0.12157821655273438,0.3125,-0.0051572322845458984,0.0625,0.9983417987823486,-0.1875,0.03406119346618652,-0.0625,0.02644491195678711,-0.029296875,0.007517337799072266,0.01953125,0.20275402069091797,0.5,-0.10454845428466797,-0.6875,0.04691004753112793,0.0625,1.0841126441955566,-0.375,-0.16554033756256104,-0.0625,0.07017135620117188,-0.09765625,0.02881479263305664,0.0390625,-0.0020793676376342773,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:43.020938,0.24432706832885742,0.3125,0.12447845935821533,0.875,-0.005396842956542969,0.0625,0.9982459545135498,-0.375,0.03402543067932129,-0.0625,0.02646780014038086,-0.0390625,0.007333278656005859,0.0,0.2046353816986084,1.0,-0.1063222885131836,-1.3125,0.045639753341674805,0.0,1.0799064636230469,-0.875,-0.16551637649536133,-0.125,0.07061624526977539,-0.224609375,0.02884531021118164,0.0390625,-0.0020927786827087402,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:43.496052,0.24717926979064941,0.625,0.1318727731704712,1.3125,-0.005888223648071289,0.0625,0.9978983402252197,-0.5,0.0340733528137207,0.0,0.02647542953491211,-0.0390625,0.005615234375,0.0,0.23162388801574707,1.0,-0.11365652084350586,-1.9375,0.0456995964050293,-0.0625,1.035672664642334,-0.75,-0.16549241542816162,-0.125,0.06854534149169922,-0.29296875,0.029896259307861328,0.01953125,-0.0024141669273376465,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:43.970981,0.2567906379699707,0.6875,0.1510235071182251,1.75,-0.005984067916870117,0.0625,0.9965202808380127,-0.6875,0.03409719467163086,0.0,0.02646780014038086,-0.048828125,0.004924774169921875,0.0,0.24202632904052734,1.3125,-0.13373041152954102,-2.5,0.04557991027832031,-0.25,1.0116324424743652,-0.625,-0.16542047262191772,-0.0625,0.0638589859008789,-0.419921875,0.030962467193603516,0.01953125,-0.002226710319519043,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:44.446133,0.25893592834472656,1.0,0.17352986335754395,1.625,-0.005960226058959961,0.125,0.9953820705413818,-0.8125,0.03414511680603027,0.0,0.02646017074584961,-0.048828125,0.00478672981262207,0.0,0.2568626403808594,1.1875,-0.1639423370361328,-1.9375,0.04550790786743164,-0.3125,0.9996118545532227,-0.625,-0.1654444932937622,-0.0625,0.059801578521728516,-0.41015625,0.031560420989990234,-0.01953125,-0.00221329927444458,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:44.920992,0.26061367988586426,1.1875,0.18365657329559326,1.5625,-0.005960226058959961,0.125,0.9928410053253174,-0.875,0.0344088077545166,0.0,0.02644491195678711,-0.068359375,0.004687070846557617,-0.01953125,0.25850462913513184,1.4375,-0.17026996612548828,-2.4375,0.04446530342102051,-0.4375,0.995297908782959,-0.6875,-0.1654444932937622,0.0,0.05506134033203125,-0.341796875,0.03197479248046875,-0.05859375,-0.0022400617599487305,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 10:12:45.396267,0.2665576934814453,1.125,0.18533432483673096,1.75,-0.005984067916870117,0.125,0.9909117221832275,-0.9375,0.034636497497558594,0.0625,0.02645254135131836,-0.068359375,0.004602670669555664,-0.01953125,0.2658989429473877,1.25,-0.17089319229125977,-2.75,0.04434537887573242,-0.4375,0.9942550659179688,-0.8125,-0.1654444932937622,-0.0625,0.05443239212036133,-0.3515625,0.031951904296875,-0.078125,-0.002173125743865967,-0.1677911877632141,0.0,0.0,0.0,0.0
