timestamp,q_joint15,tau_joint15,q_joint16,tau_joint16,q_joint17,tau_joint17,q_joint18,tau_joint18,q_joint19,tau_joint19,q_joint20,tau_joint20,q_joint21,tau_joint21,q_joint22,tau_joint22,q_joint23,tau_joint23,q_joint24,tau_joint24,q_joint25,tau_joint25,q_joint26,tau_joint26,q_joint27,tau_joint27,q_joint28,tau_joint28,q_joint12,tau_joint12,q_joint13,tau_joint13,q_joint14,tau_joint14
2025-04-11 10:50:35.502909,0.2908139228820801,0.6875,0.22355210781097412,1.4375,-0.011532783508300781,0.375,0.9732711315155029,-0.375,0.08253741264343262,0.0625,0.012125015258789062,-0.068359375,0.0036132335662841797,0.01953125,0.29402589797973633,0.625,-0.24272680282592773,-0.5625,0.02392435073852539,-0.3125,0.978759765625,-0.4375,-0.18970054388046265,0.0625,0.0623631477355957,-0.21484375,0.043103694915771484,-0.146484375,-0.0004455447196960449,0.0,0.0,0.0,0.0,0.0
2025-04-11 10:50:36.021610,0.29077792167663574,0.6875,0.2235400676727295,1.375,-0.011580705642700195,0.3125,0.9732468128204346,-0.3125,0.08253741264343262,0.0625,0.012125015258789062,-0.078125,0.0035979747772216797,0.01953125,0.2920963764190674,0.8125,-0.23976659774780273,-0.75,0.02435588836669922,-0.3125,0.9792509078979492,-0.4375,-0.1895926594734192,0.0625,0.0623326301574707,-0.21484375,0.043111324310302734,-0.126953125,-0.0007535815238952637,0.0,0.0,0.0,0.0,0.0
2025-04-11 10:50:36.519170,0.2394254207611084,-0.0625,0.12009227275848389,0.0,-0.012263774871826172,0.0625,0.9940993785858154,-0.1875,0.08161473274230957,-0.125,0.012309074401855469,-0.029296875,0.010907411575317383,-0.029296875,0.24805426597595215,0.375,-0.22016048431396484,-0.125,0.03462624549865723,0.125,1.0612468719482422,-0.25,-0.19095885753631592,-0.0625,0.06599140167236328,0.01953125,0.044538021087646484,0.01953125,-0.0007268190383911133,-0.22372159361839294,0.0,0.0,0.0,0.0
2025-04-11 10:50:37.002660,0.23937749862670898,0.0625,0.11924135684967041,0.4375,-0.011856317520141602,0.125,0.9947106838226318,-0.1875,0.0816507339477539,-0.0625,0.012301445007324219,-0.029296875,0.014780759811401367,-0.01953125,0.23728060722351074,0.4375,-0.22053194046020508,-0.1875,0.03459024429321289,0.0625,1.0911235809326172,-0.4375,-0.19127047061920166,-0.125,0.06591463088989258,0.01953125,0.044545650482177734,0.01953125,-0.00036519765853881836,-0.22372159361839294,0.0,0.0,0.0,0.0
2025-04-11 10:50:37.488062,0.24034833908081055,0.4375,0.12669551372528076,0.9375,-0.012311697006225586,0.1875,0.9945309162139893,-0.375,0.08161473274230957,-0.125,0.012293815612792969,-0.029296875,0.013875722885131836,-0.068359375,0.23964142799377441,0.6875,-0.220184326171875,-0.3125,0.034650325775146484,0.0,1.0813446044921875,-0.8125,-0.19122254848480225,-0.0625,0.06591463088989258,-0.01953125,0.044538021087646484,0.01953125,-0.0006196498870849609,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-11 10:50:37.966278,0.24368000030517578,0.6875,0.1387397050857544,1.375,-0.013330459594726562,0.125,0.993476152420044,-0.5,0.08163857460021973,-0.0625,0.012293815612792969,-0.029296875,0.009427070617675781,-0.048828125,0.25725817680358887,0.75,-0.22069978713989258,-0.5,0.034386634826660156,-0.0625,1.0430431365966797,-0.9375,-0.1912824511528015,-0.0625,0.06591463088989258,-0.048828125,0.044522762298583984,0.0,-0.0008473396301269531,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-11 10:50:38.440999,0.2541542053222656,0.8125,0.15252149105072021,1.75,-0.013330459594726562,0.1875,0.9923017024993896,-0.625,0.08161473274230957,-0.0625,0.012270927429199219,-0.029296875,0.0052852630615234375,-0.01953125,0.26334619522094727,0.9375,-0.22561311721801758,-0.5,0.03395509719848633,-0.0625,1.0142569541931152,-0.8125,-0.19127047061920166,-0.0625,0.06589126586914062,-0.068359375,0.044515132904052734,-0.009765625,-0.0006999969482421875,-0.22372159361839294,0.0,0.0,0.0,0.0
2025-04-11 10:50:38.919739,0.25910353660583496,0.9375,0.17496800422668457,1.5625,-0.013354301452636719,0.1875,0.9903485774993896,-0.75,0.08163857460021973,-0.125,0.012278556823730469,-0.029296875,0.0049479007720947266,-0.01953125,0.2630345821380615,1.1875,-0.2248702049255371,-0.6875,0.033811330795288086,-0.25,1.002248764038086,-0.6875,-0.1912105679512024,-0.0625,0.06581497192382812,-0.09765625,0.044507503509521484,-0.01953125,0.000853419303894043,-0.2796519994735718,0.0,0.0,0.0,0.0
2025-04-11 10:50:39.394844,0.26314234733581543,1.0,0.18487894535064697,1.5625,-0.013366460800170898,0.1875,0.9879758358001709,-0.75,0.08161473274230957,-0.0625,0.012286186218261719,-0.029296875,0.0048635005950927734,-0.01953125,0.26865530014038086,1.125,-0.2324204444885254,-0.5,0.032013654708862305,-0.25,1.001457691192627,-0.8125,-0.1912584900856018,-0.0625,0.06582260131835938,-0.1171875,0.044499874114990234,-0.029296875,0.0006525516510009766,-0.2796519994735718,0.0,0.0,0.0,0.0
2025-04-11 10:50:39.900064,0.2668933868408203,1.0,0.18647289276123047,1.8125,-0.013390302658081055,0.1875,0.985830545425415,-0.75,0.08167457580566406,0.0,0.012278556823730469,-0.0390625,0.004794597625732422,-0.029296875,0.26906275749206543,1.3125,-0.2292804718017578,-0.6875,0.032097578048706055,-0.25,0.9969754219055176,-0.75,-0.1911146640777588,0.0,0.06579160690307617,-0.15625,0.04448413848876953,-0.029296875,0.000853419303894043,-0.2796519994735718,0.0,0.0,0.0,0.0
