timestamp,q_joint15,tau_joint15,q_joint16,tau_joint16,q_joint17,tau_joint17,q_joint18,tau_joint18,q_joint19,tau_joint19,q_joint20,tau_joint20,q_joint21,tau_joint21,q_joint22,tau_joint22,q_joint23,tau_joint23,q_joint24,tau_joint24,q_joint25,tau_joint25,q_joint26,tau_joint26,q_joint27,tau_joint27,q_joint28,tau_joint28,q_joint12,tau_joint12,q_joint13,tau_joint13,q_joint14,tau_joint14
2025-04-10 09:11:29.823483,0.2919642925262451,0.5625,0.22391152381896973,1.375,-0.009962797164916992,0.375,0.9738223552703857,-0.3125,0.03772854804992676,0.25,0.029290199279785156,-0.13671875,0.003874063491821289,0.01953125,0.2896995544433594,1.0625,-0.2127060890197754,-2.375,0.036208152770996094,-0.5625,0.9761829376220703,-0.25,-0.19136637449264526,0.0,0.07199668884277344,-0.244140625,0.02618408203125,-0.068359375,-0.0005258917808532715,-0.11186079680919647,0.0,0.0,0.0,0.0
2025-04-10 09:11:30.295796,0.2919642925262451,0.5625,0.22391152381896973,1.375,-0.009974956512451172,0.3125,0.9738223552703857,-0.3125,0.03776431083679199,0.3125,0.029290199279785156,-0.13671875,0.003874063491821289,0.01953125,0.28971147537231445,1.0625,-0.21268224716186523,-2.375,0.036208152770996094,-0.5625,0.9761829376220703,-0.25,-0.19131839275360107,0.0,0.07199668884277344,-0.244140625,0.02617645263671875,-0.068359375,-0.0005258917808532715,-0.11186079680919647,0.0,0.0,0.0,0.0
2025-04-10 09:11:30.770494,0.24879717826843262,0.0,0.12689924240112305,0.0,-0.01015472412109375,0.125,0.9963886737823486,-0.375,0.03345012664794922,-0.0625,0.030072689056396484,-0.01953125,0.008460760116577148,0.0,0.2290952205657959,0.375,-0.15469074249267578,-0.1875,0.047437429428100586,0.0625,1.0477886199951172,-0.0625,-0.1936313509941101,-0.0625,0.09077262878417969,-0.078125,0.02096080780029297,0.0390625,-0.0019588470458984375,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:31.247806,0.2481379508972168,0.0625,0.1269592046737671,0.25,-0.010130643844604492,0.1875,0.9984257221221924,-0.1875,0.03287482261657715,-0.125,0.030065059661865234,-0.029296875,0.010408878326416016,0.0,0.2106156349182129,0.5,-0.15470266342163086,-0.4375,0.047281742095947266,0.0625,1.0743217468261719,-0.25,-0.1936313509941101,-0.0625,0.09255218505859375,-0.05859375,0.020093917846679688,0.048828125,-0.0020793676376342773,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:31.727469,0.2482459545135498,0.25,0.12917625904083252,0.8125,-0.010118722915649414,0.1875,0.9983060359954834,-0.375,0.03277897834777832,-0.0625,0.030057430267333984,-0.029296875,0.010378122329711914,-0.029296875,0.21204185485839844,0.9375,-0.1552901268005371,-0.75,0.04713773727416992,0.0,1.0720925331115723,-0.8125,-0.1936313509941101,-0.0625,0.0924215316772461,-0.17578125,0.020109176635742188,0.087890625,-0.002052605152130127,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:32.203130,0.2488570213317871,0.5625,0.13653457164764404,1.3125,-0.01055002212524414,0.125,0.9979584217071533,-0.5625,0.032814979553222656,0.0,0.03004169464111328,-0.0390625,0.007594108581542969,0.01953125,0.23446416854858398,1.0625,-0.15653610229492188,-1.125,0.04742550849914551,-0.0625,1.0364155769348145,-0.8125,-0.19366729259490967,-0.0625,0.09155511856079102,-0.322265625,0.020799636840820312,0.126953125,-0.0021329522132873535,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:32.678147,0.2575817108154297,0.6875,0.15109539031982422,1.75,-0.010694026947021484,0.125,0.9959690570831299,-0.75,0.03283882141113281,0.0,0.03001880645751953,-0.048828125,0.0052852630615234375,-0.009765625,0.2496962547302246,1.125,-0.15779447555541992,-1.5625,0.04734158515930176,-0.125,1.013106346130371,-0.6875,-0.19367927312850952,-0.0625,0.09035062789916992,-0.44921875,0.023445606231689453,0.087890625,-0.0020793676376342773,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:33.153334,0.2584564685821533,1.0625,0.17591476440429688,1.5625,-0.010909557342529297,0.125,0.9948427677154541,-0.875,0.03309059143066406,0.0625,0.03004932403564453,-0.068359375,0.0049479007720947266,-0.009765625,0.2572343349456787,1.25,-0.16203689575195312,-1.9375,0.04725766181945801,-0.25,1.0039024353027344,-0.8125,-0.1936073899269104,0.0,0.08533477783203125,-0.41015625,0.025547504425048828,0.048828125,-0.0019588470458984375,-0.11186079680919647,0.0,0.0,0.0,0.0
2025-04-10 09:11:33.676603,0.2609372138977051,1.1875,0.1839921474456787,1.625,-0.010909557342529297,0.1875,0.9908878803253174,-0.875,0.033318281173706055,0.0625,0.03001880645751953,-0.068359375,0.0048406124114990234,-0.01953125,0.2601583003997803,1.375,-0.1661238670349121,-2.1875,0.047113895416259766,-0.3125,0.9953575134277344,-0.6875,-0.1934875249862671,0.0,0.08154582977294922,-0.390625,0.0261993408203125,0.01953125,-0.0019052624702453613,-0.1677911877632141,0.0,0.0,0.0,0.0
2025-04-10 09:11:34.161124,0.2674446105957031,1.0625,0.1860654354095459,1.8125,-0.010921716690063477,0.1875,0.9866931438446045,-0.8125,0.033881425857543945,0.0625,0.03001880645751953,-0.078125,0.00476384162902832,-0.01953125,0.26593470573425293,1.375,-0.16885614395141602,-2.375,0.04602336883544922,-0.375,0.9942913055419922,-0.75,-0.19353550672531128,0.0,0.08098602294921875,-0.419921875,0.0262298583984375,0.01953125,-0.0019186735153198242,-0.11186079680919647,0.0,0.0,0.0,0.0
